timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
3527508000,0.407,0.008999996,0.25300002
3527512000,0.407,0.008999996,0.25300002
3527516000,0.407,0.008999996,0.25300002
3527520000,0.40800002,0.007999996,0.254
3527528000,0.40800002,0.007999996,0.254
3527536000,0.40800002,0.007999996,0.254
3527540000,0.40800002,0.007999996,0.254
3527544000,0.40800002,0.007999996,0.25300002
3527548000,0.40800002,0.007999996,0.25300002
3527552000,0.40800002,0.007999996,0.25300002
3527556000,0.40800002,0.007999996,0.25300002
3527560000,0.40800002,0.007999996,0.25300002
3527564000,0.40800002,0.007999996,0.25300002
3527572000,0.409,0.011999995,0.25300002
3527576000,0.409,0.011999995,0.25300002
3527584000,0.409,0.011999995,0.25300002
3527588000,0.409,0.011999995,0.25300002
3527592000,0.409,0.011999995,0.25300002
3527596000,0.409,0.011999995,0.25300002
3527600000,0.409,0.011999995,0.25300002
3527608000,0.409,0.011999995,0.25300002
3527612000,0.409,0.011999995,0.25300002
3527616000,0.409,0.011999995,0.25300002
3527624000,0.41000003,0.010999996,0.25300002
3527628000,0.41000003,0.010999996,0.25300002
3527636000,0.41000003,0.010999996,0.25300002
3527640000,0.41000003,0.010999996,0.25300002
3527644000,0.41000003,0.010999996,0.25300002
3527648000,0.41000003,0.010999996,0.25300002
3527652000,0.41000003,0.010999996,0.25300002
3527660000,0.41000003,0.010999996,0.25300002
3527664000,0.41000003,0.010999996,0.25300002
3527668000,0.41000003,0.010999996,0.25300002
3527672000,0.41000003,0.010999996,0.25300002
3527680000,0.40500003,0.011999995,0.25300002
3527684000,0.40500003,0.011999995,0.25300002
3527688000,0.40500003,0.011999995,0.25300002
3527692000,0.40500003,0.011999995,0.25300002
3527696000,0.40500003,0.011999995,0.25300002
3527700000,0.40500003,0.011999995,0.25300002
3527708000,0.40500003,0.011999995,0.25300002
3527712000,0.40500003,0.011999995,0.252
3527716000,0.40500003,0.011999995,0.252
3527720000,0.40500003,0.011999995,0.252
3527724000,0.40500003,0.011999995,0.252
3527728000,0.409,0.010999996,0.25300002
3527732000,0.409,0.010999996,0.25300002
3527736000,0.409,0.010999996,0.25300002
3527740000,0.409,0.010999996,0.25300002
3527744000,0.409,0.010999996,0.25300002
3527752000,0.409,0.010999996,0.25300002
3527756000,0.409,0.010999996,0.25300002
3527760000,0.409,0.010999996,0.25300002
3527768000,0.409,0.010999996,0.25300002
3527772000,0.409,0.010999996,0.25300002
3527776000,0.409,0.010999996,0.25300002
3527780000,0.40600002,0.008999996,0.254
3527788000,0.40600002,0.008999996,0.254
3527792000,0.40600002,0.008999996,0.254
